accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays
2000,1,5.017904,paypal,110.730555556
556,1,5.017904,creditcard,0.0
2000,1,4.886641,creditcard,19.7673611111
348,1,5.017904,creditcard,60.3840277778
421,1,4.962055,paypal,0.0
416,1,4.962055,creditcard,0.00347222222222
24,1,4.962055,creditcard,23.5902777778
2000,1,5.017904,creditcard,0.0
151,1,4.876771,creditcard,0.000694444444444
583,1,4.836982,creditcard,0.0
83,1,4.921349,paypal,82.8659722222
2000,1,4.745402,creditcard,0.00138888888889
278,1,4.965339,paypal,0.0
6,1,5.040929,storecredit,5.34236111111
1019,1,4.886641,paypal,0.000694444444444
2,1,5.040929,creditcard,1.47083333333
65,1,4.745402,creditcard,0.0
3,1,4.965339,creditcard,2.17291666667
137,1,4.745402,creditcard,65.1291666667
1661,1,4.895263,creditcard,1.06180555556
111,1,4.876771,creditcard,0.0
179,1,4.921318,creditcard,178.843055556
5,1,4.921349,creditcard,0.0
170,1,5.017904,creditcard,92.3083333333
56,1,4.836982,creditcard,19.1194444444
2,1,4.748314,paypal,1.90277777778
1,1,5.034622,storecredit,0.0
2000,1,4.836982,creditcard,0.0
1748,1,4.836982,creditcard,0.000694444444444
2000,1,3.954522,creditcard,0.0
21,1,4.52458,creditcard,20.0256944444
646,1,4.742303,paypal,0.0
850,1,5.017904,creditcard,512.073611111
28,1,4.505662,paypal,0.0
621,2,4.895263,creditcard,527.488194444
2,1,5.034622,creditcard,0.0
1086,1,5.034622,creditcard,0.00833333333333
2000,1,5.034622,creditcard,0.00833333333333
857,1,4.965339,creditcard,0.0
8,1,4.836982,creditcard,0.0
5,1,4.836982,storecredit,0.0
385,1,4.745402,paypal,0.00138888888889
458,1,4.745402,creditcard,420.777777778
2000,1,4.057414,creditcard,125.190972222
9,1,4.965339,creditcard,8.06180555556
534,1,4.886641,paypal,0.000694444444444
2000,1,4.057414,creditcard,0.00138888888889
158,1,3.954522,creditcard,157.927083333
86,1,4.886641,creditcard,0.0
2000,1,4.965339,paypal,482.960416667
1907,1,4.921349,creditcard,767.195138889
53,1,4.921349,creditcard,52.2069444444
29,1,4.461622,creditcard,0.0
11,1,5.034622,creditcard,10.8902777778
2000,1,4.886641,creditcard,0.61875
88,1,4.962055,creditcard,0.08125
1429,1,4.52458,creditcard,0.00138888888889
1054,1,5.034622,creditcard,0.0
30,1,4.921349,creditcard,0.0
2000,1,4.748314,creditcard,239.45
1,1,3.066058,creditcard,0.0
1784,1,4.886641,creditcard,710.690972222
32,1,4.745402,creditcard,31.9006944444
1523,1,3.066058,paypal,117.958333333
1337,1,4.461622,paypal,335.95
2000,1,4.745402,creditcard,2.57916666667
141,1,4.52458,creditcard,140.510416667
4,1,4.886641,creditcard,0.0
218,1,4.748314,paypal,0.0
27,1,5.017904,creditcard,0.0
34,1,5.034622,creditcard,33.39375
1084,1,5.034622,creditcard,22.0458333333
1547,1,4.962055,creditcard,1546.71944444
289,1,4.745402,paypal,0.0
110,1,4.52458,paypal,109.047916667
941,1,4.886641,creditcard,470.972222222
1034,1,4.057414,paypal,248.588194444
547,1,3.954522,storecredit,0.0
2000,1,4.886641,creditcard,550.640972222
2000,1,4.748314,paypal,260.899305556
9,1,4.52458,creditcard,8.30833333333
1789,1,5.040929,paypal,0.00138888888889
366,1,4.962055,creditcard,0.0
191,1,4.748314,creditcard,0.0
709,1,4.742303,paypal,691.573611111
3,1,4.52458,creditcard,0.000694444444444
1002,2,4.876771,paypal,0.0
7,1,4.886641,storecredit,0.0
2000,1,4.965339,paypal,0.0
363,1,4.965339,creditcard,0.0326388888889
1568,1,4.886641,creditcard,308.020138889
2,1,4.886641,creditcard,1.82638888889
183,1,4.745402,creditcard,0.0
95,1,3.066058,paypal,94.0402777778
1012,1,4.921349,creditcard,0.0
638,1,5.040929,paypal,0.0
916,1,4.962055,creditcard,308.183333333
2000,1,4.876771,creditcard,0.000694444444444
689,1,4.748314,creditcard,0.0
1878,1,2.596228,creditcard,1864.45138889
924,1,4.745402,creditcard,0.0
845,1,4.886641,creditcard,0.00208333333333
1977,1,3.954522,creditcard,109.233333333
104,1,4.52458,creditcard,103.626388889
1,2,4.057414,paypal,0.00555555555556
158,1,4.921349,creditcard,3.08888888889
22,1,4.748314,creditcard,21.2180555556
253,1,4.895263,creditcard,252.829166667
3,1,4.748314,paypal,0.0
121,1,4.52458,creditcard,16.26875
471,1,4.921318,creditcard,440.752083333
415,1,4.745402,creditcard,2.49027777778
195,1,4.965339,paypal,0.0
3,1,4.962055,creditcard,2.07361111111
2000,1,5.034622,creditcard,209.917361111
947,1,5.040929,paypal,579.6125
32,1,4.886641,paypal,31.8215277778
1008,1,4.921318,creditcard,0.0
192,1,4.836982,paypal,0.0
2000,1,4.962055,paypal,0.0
3,1,4.895263,creditcard,2.07152777778
1469,5,4.52458,creditcard,206.491666667
215,1,3.483951,creditcard,214.411111111
1670,1,5.034622,paypal,262.888888889
1051,1,5.040929,paypal,0.0
1413,1,4.52458,creditcard,0.0
2,2,4.836982,creditcard,0.0
1,1,4.748314,paypal,0.0
1826,1,4.921349,creditcard,0.000694444444444
208,1,4.895263,paypal,207.710416667
989,1,4.921349,creditcard,0.0125
699,1,4.921349,paypal,501.043055556
595,1,4.962055,creditcard,0.000694444444444
1250,1,4.965339,creditcard,855.819444444
2000,1,4.921349,creditcard,54.6888888889
96,2,4.965339,creditcard,0.0
2000,1,4.965339,paypal,0.00277777777778
2000,1,4.52458,creditcard,45.3194444444
635,1,3.066058,creditcard,137.309722222
1562,1,5.034622,creditcard,0.00277777777778
640,1,4.745402,creditcard,0.0
11,1,4.921349,paypal,0.00138888888889
105,1,4.52458,creditcard,104.373611111
2000,1,4.895263,creditcard,0.0
1644,1,5.040929,paypal,0.0326388888889
1280,1,4.921349,creditcard,0.00486111111111
31,1,4.057414,creditcard,0.0
7,1,5.034622,paypal,0.0
216,2,4.748314,creditcard,215.929166667
2000,1,4.965339,creditcard,0.0
4,1,4.745402,paypal,0.0
1,1,4.921349,paypal,0.0
73,1,4.742303,creditcard,1.31041666667
266,1,4.836982,paypal,265.179166667
99,1,4.886641,creditcard,20.6208333333
974,1,4.52458,creditcard,0.000694444444444
2000,1,5.017904,creditcard,375.098611111
2000,1,4.745402,paypal,448.725694444
2000,1,5.017904,paypal,1592.02152778
1977,1,4.962055,creditcard,54.6555555556
191,1,4.921349,creditcard,0.00277777777778
3,1,4.921318,creditcard,0.00208333333333
30,1,5.040929,creditcard,0.000694444444444
962,1,4.505662,creditcard,0.0
478,1,5.034622,creditcard,0.000694444444444
2000,1,4.921318,creditcard,0.0
117,1,4.876771,creditcard,0.0
109,1,4.876771,paypal,108.734722222
1307,1,4.921318,creditcard,0.0
2000,1,5.034622,paypal,0.000694444444444
2000,1,4.962055,creditcard,0.0
910,1,4.836982,creditcard,886.014583333
572,1,5.017904,creditcard,475.899305556
84,1,4.886641,creditcard,0.0
2,1,4.748314,creditcard,0.0
2000,5,4.505662,creditcard,496.202777778
2000,1,5.034622,creditcard,0.902083333333
2000,1,4.876771,creditcard,482.957638889
2000,1,4.505662,creditcard,584.41875
2000,1,4.921318,paypal,580.158333333
243,1,2.94894,creditcard,0.0
2000,1,4.836982,creditcard,800.556944444
800,1,4.886641,paypal,56.6548611111
26,1,4.461622,storecredit,0.0
521,2,4.962055,paypal,0.00138888888889
80,1,4.921318,creditcard,0.00208333333333
9,1,4.461622,creditcard,0.00138888888889
21,1,4.921318,paypal,0.0
17,10,3.954522,creditcard,4.51041666667
1659,1,4.921349,creditcard,0.0
2000,1,4.836982,paypal,0.0
5,1,4.836982,creditcard,0.0
2000,1,4.505662,creditcard,0.00416666666667
535,1,4.886641,creditcard,0.00833333333333
2000,1,4.505662,creditcard,0.0
69,1,5.034622,paypal,68.9326388889
2000,1,3.954522,creditcard,2.46875
2000,1,5.040929,paypal,1.09166666667
1014,1,4.836982,creditcard,0.0
43,2,4.921318,creditcard,0.00416666666667
567,1,4.962055,creditcard,0.0
402,1,3.954522,paypal,0.00763888888889
172,1,3.483951,creditcard,171.704166667
51,1,4.461622,creditcard,0.0
2000,1,4.742303,creditcard,0.00208333333333
2000,1,4.876771,creditcard,0.0131944444444
128,1,5.017904,creditcard,127.344444444
2000,1,4.886641,creditcard,0.0
2000,1,4.886641,creditcard,630.769444444
245,1,4.836982,storecredit,244.613888889
524,1,5.017904,creditcard,0.0
2,1,4.742303,creditcard,0.0
1980,1,5.040929,storecredit,259.294444444
86,2,4.745402,creditcard,85.875
3,1,5.017904,creditcard,2.25763888889
2000,1,4.057414,creditcard,1097.42916667
3,1,4.965339,storecredit,2.20625
91,1,4.505662,creditcard,0.000694444444444
240,1,4.057414,creditcard,0.0
2,1,4.461622,paypal,0.0
1101,1,4.965339,creditcard,0.0
8,1,4.962055,creditcard,0.03125
2000,1,5.017904,paypal,0.0
1450,1,4.895263,creditcard,0.450694444444
397,1,4.748314,creditcard,0.00347222222222
509,1,4.921318,creditcard,0.00138888888889
866,1,4.742303,creditcard,0.000694444444444
18,1,4.876771,creditcard,0.0
78,2,4.52458,creditcard,77.7513888889
396,1,4.742303,creditcard,0.0
765,1,4.748314,creditcard,65.3979166667
2000,1,4.886641,creditcard,0.00208333333333
2000,1,4.745402,storecredit,518.910416667
20,1,4.52458,creditcard,19.5013888889
124,1,4.921349,creditcard,119.893055556
1690,1,4.876771,creditcard,0.0326388888889
3,1,4.057414,creditcard,2.18611111111
84,1,4.895263,paypal,83.0680555556
864,1,5.017904,creditcard,2.24583333333
2000,1,4.52458,creditcard,4.09027777778
231,1,4.895263,creditcard,99.48125
1843,1,5.040929,creditcard,0.204861111111
2000,1,5.034622,creditcard,131.049305556
2000,1,5.017904,creditcard,0.00208333333333
23,1,5.034622,creditcard,0.0
1975,1,4.748314,creditcard,230.597916667
1359,1,4.965339,creditcard,1293.02222222
2000,1,4.461622,creditcard,0.00347222222222
107,1,5.040929,paypal,106.213888889
6,1,5.040929,creditcard,0.000694444444444
26,1,4.921349,storecredit,0.0
88,1,4.965339,creditcard,87.0979166667
2000,1,5.034622,creditcard,0.000694444444444
362,1,4.876771,paypal,0.0
219,1,4.886641,creditcard,0.0
928,1,4.886641,creditcard,197.097222222
526,1,4.965339,creditcard,0.0
4,1,4.965339,creditcard,3.00277777778
40,1,5.034622,paypal,0.0
668,1,4.921349,creditcard,0.00138888888889
13,1,5.034622,creditcard,0.0131944444444
3,1,5.017904,creditcard,2.54513888889
2000,1,4.886641,paypal,1120.78958333
1071,1,5.040929,creditcard,46.9375
2000,1,4.745402,creditcard,57.0902777778
2,1,4.836982,creditcard,0.0
1,1,5.034622,creditcard,0.0465277777778
2000,1,4.461622,paypal,1080.48888889
1929,1,4.886641,creditcard,0.00486111111111
991,1,4.876771,creditcard,0.0
10,1,4.745402,paypal,9.06666666667
6,2,4.52458,creditcard,0.721527777778
23,1,4.921318,creditcard,0.0
2000,1,4.745402,creditcard,1512.89236111
704,1,4.886641,creditcard,482.385416667
509,1,5.034622,creditcard,508.9125
1585,1,4.876771,creditcard,0.0
47,1,5.034622,creditcard,0.0
1976,1,5.034622,creditcard,23.0256944444
66,1,4.965339,creditcard,0.00416666666667
1613,1,2.94894,creditcard,172.336111111
73,1,4.52458,creditcard,72.1881944444
85,1,4.876771,creditcard,0.00833333333333
1340,1,5.040929,paypal,0.0
168,1,4.965339,creditcard,0.0
289,1,4.965339,creditcard,0.0
95,1,4.52458,creditcard,94.15625
1099,1,4.057414,creditcard,183.924305556
28,1,4.876771,paypal,27.1298611111
2000,1,4.836982,creditcard,753.754861111
1991,1,5.040929,creditcard,290.615972222
16,1,4.886641,creditcard,1.9375
117,1,4.745402,creditcard,0.0
50,1,4.965339,creditcard,0.00277777777778
531,1,3.066058,creditcard,2.08541666667
303,1,4.886641,creditcard,150.84375
1563,1,4.461622,creditcard,0.0
49,1,5.034622,creditcard,48.0048611111
2000,1,4.836982,paypal,0.148611111111
95,1,4.52458,creditcard,94.3854166667
55,1,5.034622,paypal,54.0868055556
2,1,4.742303,creditcard,1.83333333333
10,1,4.965339,paypal,0.0
2000,1,4.886641,creditcard,0.00902777777778
1525,1,4.745402,paypal,0.00277777777778
561,1,4.962055,creditcard,484.042361111
1669,1,5.040929,creditcard,0.0
139,1,4.52458,creditcard,138.675
251,1,4.836982,paypal,0.0
2000,1,4.921318,creditcard,585.002777778
2000,1,4.742303,creditcard,0.00208333333333
957,1,5.017904,creditcard,0.0
33,1,4.895263,paypal,32.6166666667
1533,1,5.040929,creditcard,0.0
529,1,4.921318,creditcard,138.723611111
2000,1,3.954522,creditcard,0.000694444444444
20,1,4.895263,creditcard,19.9416666667
14,1,4.52458,creditcard,0.00347222222222
9,1,4.895263,creditcard,0.000694444444444
228,1,4.505662,creditcard,227.588194444
28,1,4.921318,creditcard,0.000694444444444
1706,1,4.965339,creditcard,0.000694444444444
1552,1,4.921318,creditcard,228.877083333
619,1,4.876771,creditcard,0.00763888888889
1329,1,4.921349,creditcard,11.7354166667
2000,1,4.886641,creditcard,518.85
5,1,4.886641,creditcard,4.98888888889
996,1,4.962055,creditcard,0.965277777778
1690,1,5.017904,paypal,0.0
2000,1,4.962055,creditcard,0.172222222222
11,1,4.962055,creditcard,0.00277777777778
559,1,3.954522,paypal,0.0
1175,1,4.886641,paypal,312.690277778
1049,1,4.52458,creditcard,0.00763888888889
134,1,4.742303,creditcard,0.0243055555556
2000,1,4.962055,paypal,0.0
633,1,4.836982,creditcard,0.000694444444444
7,1,4.965339,paypal,0.0
2000,1,4.921349,paypal,0.0
8,1,4.895263,paypal,0.0
1012,1,5.040929,paypal,0.0
117,1,4.745402,paypal,107.023611111
1073,1,4.836982,creditcard,1.77361111111
185,1,4.886641,creditcard,2.09652777778
159,1,4.876771,paypal,0.0
599,1,2.596228,creditcard,0.0
307,1,4.745402,paypal,0.0
1605,1,4.921349,creditcard,0.0
1,1,4.965339,creditcard,0.0
2000,1,4.742303,creditcard,0.0
2,1,4.52458,creditcard,1.07777777778
1,1,4.886641,creditcard,0.95
447,10,3.575983,paypal,446.117361111
134,1,2.596228,creditcard,0.0
788,1,4.886641,paypal,256.065277778
1520,1,4.965339,creditcard,0.0
650,1,4.748314,creditcard,0.000694444444444
1534,1,4.921318,creditcard,442.033333333
2,3,4.836982,paypal,0.00138888888889
111,1,2.94894,storecredit,0.0222222222222
1126,1,4.748314,paypal,0.0
2000,1,4.886641,paypal,0.0
83,1,4.52458,creditcard,82.6263888889
330,1,4.921318,paypal,0.0
2000,1,4.52458,creditcard,0.0
1929,1,4.748314,creditcard,141.73125
388,1,5.017904,creditcard,0.0
105,1,5.034622,creditcard,0.0
5,1,4.962055,storecredit,0.0
669,1,4.962055,storecredit,0.0
2000,1,4.461622,paypal,0.0
1737,1,4.748314,paypal,0.00138888888889
927,1,4.921318,creditcard,0.0
25,3,4.886641,creditcard,24.8798611111
1801,10,2.94894,paypal,563.260416667
66,1,4.745402,creditcard,65.6020833333
3,1,4.742303,creditcard,0.00138888888889
29,1,5.034622,creditcard,0.0
649,1,4.962055,creditcard,0.0
27,1,4.505662,paypal,0.497222222222
664,1,4.461622,creditcard,0.0
299,1,4.745402,creditcard,0.0
712,1,4.742303,creditcard,0.0
174,1,4.921318,storecredit,173.918055556
21,1,4.52458,creditcard,20.8534722222
117,1,4.748314,creditcard,116.101388889
2000,1,4.876771,creditcard,0.000694444444444
265,6,2.94894,creditcard,264.173611111
70,1,4.895263,paypal,16.6527777778
11,1,4.921318,creditcard,10.3958333333
2000,1,3.066058,creditcard,343.452083333
339,1,4.745402,paypal,0.000694444444444
74,1,4.745402,paypal,73.8069444444
144,1,4.52458,creditcard,0.0
816,2,4.921318,creditcard,0.0
64,1,4.748314,creditcard,0.0
1301,1,5.034622,creditcard,0.000694444444444
2000,1,4.886641,creditcard,156.661805556
52,1,4.886641,creditcard,0.0
1264,1,4.52458,creditcard,0.00833333333333
2000,1,4.745402,paypal,0.00416666666667
26,2,4.886641,creditcard,25.8166666667
72,2,3.954522,creditcard,71.34375
2000,1,4.505662,creditcard,0.00277777777778
19,1,4.886641,paypal,0.0
2,1,4.886641,creditcard,1.01319444444
1664,1,4.895263,creditcard,0.000694444444444
2000,2,4.876771,creditcard,0.0
130,1,4.742303,paypal,129.963194444
223,1,5.017904,paypal,0.000694444444444
2000,2,5.034622,creditcard,0.0
32,1,4.52458,creditcard,31.8381944444
39,1,5.034622,creditcard,38.3555555556
2000,1,4.52458,creditcard,234.977777778
107,1,4.742303,paypal,0.000694444444444
1178,1,3.066058,paypal,120.168055556
8,1,5.017904,creditcard,0.0
158,1,4.886641,creditcard,0.0
2000,1,4.962055,creditcard,0.0
1982,1,4.876771,creditcard,0.0
2000,1,3.954522,creditcard,91.3243055556
2000,1,5.040929,creditcard,318.470833333
100,1,4.745402,creditcard,99.1006944444
22,1,4.745402,storecredit,21.0638888889
1043,1,5.017904,creditcard,1035.21111111
2000,1,4.836982,creditcard,0.00138888888889
3,1,4.965339,paypal,2.19166666667
92,1,4.52458,creditcard,91.1236111111
167,1,5.040929,creditcard,0.0
1051,1,4.876771,paypal,0.0
868,1,4.836982,creditcard,0.00902777777778
13,1,5.040929,creditcard,12.2743055556
99,1,4.876771,creditcard,0.110416666667
61,1,4.886641,creditcard,60.8354166667
1429,1,4.876771,creditcard,0.0
245,1,4.745402,paypal,115.997916667
1090,1,4.921318,paypal,0.0
32,1,4.745402,creditcard,31.9541666667
1615,1,4.505662,creditcard,13.2027777778
2000,1,5.040929,creditcard,587.979861111
14,1,4.742303,creditcard,13.5645833333
2000,1,4.745402,storecredit,99.03125
2000,1,4.876771,paypal,202.093055556
882,1,4.748314,creditcard,0.000694444444444
1849,1,5.034622,paypal,239.889583333
1280,1,4.962055,creditcard,0.0
1318,1,4.921318,paypal,0.0
1682,1,4.745402,creditcard,1.06736111111
2000,1,4.921318,creditcard,0.00208333333333
70,1,4.921318,paypal,69.4270833333
1506,1,4.505662,creditcard,0.0173611111111
581,1,4.962055,paypal,567.126388889
1,1,4.836982,paypal,0.0
13,1,5.034622,creditcard,0.0
7,1,4.742303,creditcard,0.0
869,1,4.965339,creditcard,0.0
884,1,4.836982,paypal,0.0
2000,1,4.876771,creditcard,0.0145833333333
161,1,4.745402,creditcard,160.06875
2000,1,4.836982,creditcard,765.890277778
49,1,4.962055,creditcard,0.0
2000,1,4.748314,creditcard,1758.07916667
2000,1,4.742303,storecredit,0.613888888889
1954,1,4.057414,storecredit,0.0
1799,1,4.886641,creditcard,544.458333333
185,1,4.505662,creditcard,0.0
2,1,5.040929,creditcard,0.0
2000,1,4.921318,paypal,202.277777778
11,1,4.745402,creditcard,10.0104166667
54,1,4.057414,creditcard,0.0
45,1,4.965339,creditcard,0.0
125,1,4.52458,paypal,124.172916667
1352,1,4.505662,paypal,0.00138888888889
2000,1,4.836982,paypal,561.876388889
2000,1,4.745402,creditcard,0.0
266,1,4.876771,paypal,0.0
2,1,4.748314,creditcard,1.02708333333
2,1,3.954522,creditcard,1.67222222222
57,1,4.745402,storecredit,56.1513888889
518,1,5.017904,creditcard,0.0
2000,1,4.057414,paypal,67.9805555556
138,1,4.52458,creditcard,137.8
846,1,4.962055,creditcard,0.0
41,1,4.52458,paypal,40.1034722222
175,1,4.921318,creditcard,106.115972222
89,1,4.52458,creditcard,88.6368055556
115,1,4.505662,creditcard,0.0
308,1,4.748314,paypal,0.0
742,1,4.057414,creditcard,2.85694444444
8,1,5.034622,storecredit,7.35208333333
1562,1,4.921349,creditcard,579.923611111
564,1,4.921349,paypal,0.00694444444444
139,1,5.040929,creditcard,0.0
2000,1,4.057414,paypal,854.075
101,1,4.895263,paypal,0.0
102,1,4.921349,storecredit,2.07222222222
132,1,4.52458,paypal,0.0770833333333
1528,1,4.921318,creditcard,0.0
2000,1,4.886641,creditcard,662.872916667
2000,1,4.505662,creditcard,3.36041666667
2000,1,4.962055,creditcard,333.345833333
178,1,4.921318,storecredit,0.0
304,1,4.886641,paypal,0.0
1309,1,4.965339,creditcard,0.0
951,1,4.745402,storecredit,369.755555556
2000,1,4.895263,creditcard,508.580555556
5,1,4.748314,creditcard,0.0
2000,1,4.461622,creditcard,0.0
1176,1,4.836982,creditcard,83.6791666667
3,1,4.748314,creditcard,2.09652777778
2000,1,4.745402,paypal,86.8305555556
2000,1,4.52458,creditcard,0.0
49,1,4.52458,creditcard,48.2284722222
1256,1,5.017904,creditcard,0.000694444444444
17,1,4.745402,creditcard,16.0881944444
2000,1,4.962055,creditcard,0.0
1587,1,4.962055,storecredit,204.809722222
86,1,4.921318,creditcard,0.00138888888889
894,1,4.876771,creditcard,86.9979166667
45,1,4.965339,creditcard,0.0
2,1,4.895263,creditcard,0.0
1105,1,4.748314,creditcard,233.926388889
69,1,4.52458,paypal,0.0
1191,1,4.057414,creditcard,13.9618055556
400,1,4.965339,paypal,183.535416667
1434,1,5.040929,creditcard,4.99930555556
16,1,4.748314,paypal,0.0
612,1,4.505662,paypal,0.0
427,1,5.034622,creditcard,0.000694444444444
239,1,5.034622,creditcard,238.000694444
2000,1,5.034622,creditcard,0.0
126,1,5.034622,creditcard,0.0
1487,1,4.836982,creditcard,0.0
1329,1,4.895263,paypal,108.563888889
2000,1,5.034622,creditcard,0.0
1983,1,4.057414,creditcard,0.127777777778
22,1,4.057414,creditcard,19.3652777778
482,1,4.461622,creditcard,0.0
1551,1,5.034622,storecredit,0.0
2000,1,5.017904,creditcard,261.258333333
2000,1,5.034622,creditcard,0.0
162,1,3.575983,creditcard,161.495138889
344,1,4.057414,creditcard,6.10416666667
36,1,4.895263,creditcard,35.8659722222
1313,1,5.040929,paypal,1217.26666667
2000,1,4.748314,creditcard,0.0
3,1,4.505662,creditcard,2.15416666667
2000,1,4.895263,creditcard,84.0159722222
2000,1,4.52458,creditcard,0.0770833333333
554,1,4.886641,paypal,0.0
2,1,4.921318,paypal,0.0
96,1,4.962055,creditcard,92.0395833333
81,2,4.748314,creditcard,0.00138888888889
586,1,4.921349,creditcard,0.000694444444444
9,1,4.52458,creditcard,8.15972222222
703,1,5.040929,paypal,0.0
1,1,4.057414,paypal,0.0256944444444
2000,1,5.017904,paypal,0.00625
882,2,5.040929,storecredit,0.0
628,1,5.017904,paypal,0.0
5,1,4.965339,creditcard,0.0
565,1,4.921318,creditcard,165.13125
1945,1,4.461622,creditcard,0.00555555555556
1964,1,4.921318,creditcard,0.000694444444444
5,1,2.94894,paypal,4.51597222222
2,1,5.017904,storecredit,1.11597222222
267,1,5.034622,paypal,0.0
2000,1,4.921318,creditcard,1.97222222222
636,1,4.748314,creditcard,0.0
1056,1,4.921318,creditcard,729.920833333
105,1,4.965339,paypal,104.867361111
869,1,4.742303,creditcard,0.000694444444444
4,1,5.034622,creditcard,0.0
2000,1,4.745402,creditcard,1291.48333333
872,1,4.921318,creditcard,0.000694444444444
17,1,4.921318,paypal,0.0
2000,1,4.921318,creditcard,484.922916667
2000,1,4.965339,creditcard,474.821527778
1125,1,4.921349,creditcard,0.0
74,1,5.034622,creditcard,0.000694444444444
2000,1,3.954522,creditcard,0.352777777778
587,1,5.034622,creditcard,192.915277778
620,1,5.034622,creditcard,0.0541666666667
1,1,4.745402,creditcard,0.00138888888889
518,1,5.017904,paypal,0.604861111111
2000,1,4.748314,paypal,0.0
11,1,2.596228,storecredit,0.00486111111111
2000,1,4.748314,creditcard,0.00138888888889
2,1,4.836982,creditcard,1.86111111111
80,1,4.921318,creditcard,0.00138888888889
1915,1,2.596228,creditcard,407.998611111
556,1,4.461622,creditcard,191.969444444
1608,1,4.876771,creditcard,1.43472222222
2,1,4.836982,creditcard,1.0875
606,1,5.034622,paypal,0.0
1715,1,5.017904,paypal,54.1819444444
6,1,3.954522,creditcard,0.0
845,1,4.876771,paypal,0.000694444444444
36,1,4.52458,paypal,3.16458333333
2000,1,4.836982,creditcard,92.8875
1282,2,3.954522,creditcard,0.000694444444444
156,1,5.017904,creditcard,0.00694444444444
1400,1,4.836982,creditcard,0.000694444444444
6,1,4.921318,creditcard,0.0
498,2,5.040929,creditcard,0.0
2000,1,5.034622,creditcard,808.959027778
13,1,4.748314,creditcard,0.0
144,1,4.836982,creditcard,0.0
2000,1,3.483951,creditcard,101.868055556
387,1,4.745402,storecredit,0.00625
954,1,4.742303,creditcard,0.0
206,5,5.034622,creditcard,20.3069444444
2000,1,4.836982,creditcard,93.0875
18,1,4.745402,creditcard,17.6111111111
1673,1,2.596228,paypal,0.117361111111
1679,1,4.876771,creditcard,0.00416666666667
2000,1,4.745402,creditcard,0.0
778,1,4.505662,creditcard,0.00486111111111
84,5,5.040929,creditcard,83.0180555556
841,1,4.52458,paypal,6.11180555556
3,1,4.921318,creditcard,2.94652777778
803,1,4.745402,creditcard,0.0
115,1,4.745402,creditcard,114.638888889
11,1,4.836982,storecredit,10.0423611111
5,1,4.057414,creditcard,0.00138888888889
1487,1,4.748314,paypal,256.907638889
9,1,4.886641,creditcard,0.0
2000,1,4.895263,creditcard,757.644444444
1109,1,5.034622,paypal,0.0
250,1,4.962055,creditcard,35.9972222222
2000,1,4.895263,paypal,0.596527777778
2,1,4.057414,creditcard,1.30555555556
549,1,4.505662,creditcard,453.061111111
2000,1,4.836982,creditcard,620.527777778
1662,1,4.962055,creditcard,25.6430555556
100,2,4.505662,creditcard,0.0
2000,1,4.505662,creditcard,0.00138888888889
2000,1,5.017904,creditcard,0.0
1575,1,4.962055,creditcard,0.0
809,1,4.748314,paypal,808.920138889
550,1,5.034622,paypal,0.0
822,1,5.040929,creditcard,0.248611111111
1647,1,4.745402,creditcard,0.0
2000,1,4.748314,creditcard,0.979861111111
101,1,5.040929,creditcard,0.0
2,1,4.748314,creditcard,1.97013888889
551,1,4.962055,creditcard,0.0
2000,1,5.040929,creditcard,0.0
10,1,5.034622,creditcard,0.0
958,1,4.895263,paypal,0.950694444444
2000,1,4.921318,creditcard,378.983333333
78,1,4.057414,paypal,0.0
623,1,4.745402,creditcard,0.0
32,1,4.895263,paypal,0.0
632,1,5.017904,creditcard,0.00625
876,1,4.962055,paypal,0.0
2000,2,4.836982,creditcard,63.9743055556
274,1,4.742303,paypal,273.790277778
333,1,4.836982,creditcard,0.0173611111111
899,1,4.921318,creditcard,0.00625
155,1,4.057414,creditcard,0.0
271,1,4.505662,creditcard,0.0
3,1,4.52458,creditcard,2.18819444444
1371,1,4.836982,creditcard,71.5930555556
1289,1,4.921318,creditcard,1288.07222222
2,1,4.52458,paypal,1.0875
5,1,4.745402,paypal,4.125
55,1,4.745402,paypal,0.0
1598,1,4.895263,creditcard,207.864583333
724,1,4.742303,creditcard,0.00763888888889
1966,1,4.886641,creditcard,0.00138888888889
1,1,4.745402,creditcard,0.0
76,1,4.921349,paypal,75.2069444444
1260,1,5.040929,paypal,374.029861111
721,1,4.886641,creditcard,0.0
180,2,4.876771,creditcard,0.0
514,1,4.057414,paypal,1.04027777778
1808,1,4.745402,creditcard,66.8534722222
8,1,4.748314,creditcard,7.97916666667
259,1,4.505662,creditcard,0.000694444444444
4,1,4.876771,paypal,0.0
2000,1,3.954522,creditcard,1439.98888889
1806,1,5.034622,paypal,0.0
2000,1,4.895263,creditcard,0.90625
1972,1,4.965339,paypal,0.0
23,1,4.895263,creditcard,22.7104166667
1465,2,5.034622,creditcard,292.154861111
2000,1,4.876771,storecredit,0.00486111111111
694,1,4.962055,creditcard,0.0
1036,1,4.895263,creditcard,29.5631944444
45,1,5.017904,creditcard,44.2145833333
1855,1,5.034622,creditcard,0.0
270,1,3.575983,creditcard,0.0
1971,1,3.066058,creditcard,383.590972222
2000,1,4.057414,creditcard,841.530555556
79,1,4.886641,creditcard,49.1402777778
431,1,4.895263,creditcard,0.0
2000,1,4.742303,creditcard,77.4305555556
